"code_state","code_muni","name_muni","date","precip_mm"
24,2401800,"Brejinho",2025-06-22,1.69520390033722
24,2401859,"Caiçara do Norte",2025-06-22,0.889482080936432
24,2401909,"Caiçara do Rio do Vento",2025-06-22,0.495097160339355
24,2402006,"Caicó",2025-06-22,0.610305666923523
24,2402105,"Campo Redondo",2025-06-22,0.376812219619751
24,2402204,"Canguaretama",2025-06-22,3.1359543800354
24,2402303,"Caraúbas",2025-06-22,0.91962069272995
24,2402402,"Carnaúba dos Dantas",2025-06-22,0.212783455848694
24,2402501,"Carnaubais",2025-06-22,0.682774066925049
24,2402600,"Ceará-Mirim",2025-06-22,5.72677898406982
24,2402709,"Cerro Corá",2025-06-22,0.207910090684891
24,2402808,"Coronel Ezequiel",2025-06-22,0.201044335961342
24,2402907,"Coronel João Pessoa",2025-06-22,5.55616235733032
24,2403004,"Cruzeta",2025-06-22,0.484744161367416
24,2403103,"Currais Novos",2025-06-22,0.325630098581314
24,2403202,"Doutor Severiano",2025-06-22,4.68294668197632
24,2403251,"Parnamirim",2025-06-22,3.79857182502747
24,2403301,"Encanto",2025-06-22,3.90515351295471
24,2403400,"Equador",2025-06-22,0.283573120832443
24,2403509,"Espírito Santo",2025-06-22,1.86043751239777
24,2403608,"Extremoz",2025-06-22,6.33895587921143
24,2403707,"Felipe Guerra",2025-06-22,1.31337904930115
24,2403756,"Fernando Pedroza",2025-06-22,0.04958426207304
24,2403806,"Florânia",2025-06-22,0.504320979118347
24,2403905,"Francisco Dantas",2025-06-22,1.60854923725128
24,2404002,"Frutuoso Gomes",2025-06-22,1.84103488922119
24,2404101,"Galinhos",2025-06-22,0.876877009868622
24,2404200,"Goianinha",2025-06-22,2.94549798965454
24,2404309,"Governador Dix-Sept Rosado",2025-06-22,1.53119289875031
24,2404408,"Grossos",2025-06-22,1.33505260944366
24,2404507,"Guamaré",2025-06-22,0.71619975566864
24,2404606,"Ielmo Marinho",2025-06-22,2.07012915611267
24,2404705,"Ipanguaçu",2025-06-22,0.377353936433792
24,2404804,"Ipueira",2025-06-22,0.871708393096924
24,2404853,"Itajá",2025-06-22,0.343012124300003
24,2404903,"Itaú",2025-06-22,1.1522763967514
24,2405009,"Jaçanã",2025-06-22,0.146876886487007
24,2405108,"Jandaíra",2025-06-22,0.421923130750656
24,2405207,"Janduís",2025-06-22,0.754711806774139
24,2405306,"Januário Cicco",2025-06-22,1.08011555671692
24,2405405,"Japi",2025-06-22,0.110360577702522
24,2405504,"Jardim de Angicos",2025-06-22,0.742321491241455
24,2405603,"Jardim de Piranhas",2025-06-22,0.716083824634552
24,2405702,"Jardim do Seridó",2025-06-22,0.402001112699509
24,2405801,"João Câmara",2025-06-22,1.50252830982208
24,2405900,"João Dias",2025-06-22,1.52732014656067
24,2406007,"José da Penha",2025-06-22,5.01438760757446
24,2406106,"Jucurutu",2025-06-22,0.76666647195816
24,2406155,"Jundiá",2025-06-22,1.74274456501007
24,2406205,"Lagoa d'Anta",2025-06-22,0.617680132389069
24,2406304,"Lagoa de Pedras",2025-06-22,1.56442224979401
24,2406403,"Lagoa de Velhos",2025-06-22,0.692571640014648
24,2406502,"Lagoa Nova",2025-06-22,0.270931154489517
24,2406601,"Lagoa Salgada",2025-06-22,1.50791263580322
24,2406700,"Lajes",2025-06-22,0.232463702559471
24,2406809,"Lajes Pintadas",2025-06-22,0.353456914424896
24,2406908,"Lucrécia",2025-06-22,1.81642472743988
24,2407005,"Luís Gomes",2025-06-22,6.81442356109619
24,2407104,"Macaíba",2025-06-22,2.34481072425842
24,2407203,"Macau",2025-06-22,0.479309499263763
24,2407252,"Major Sales",2025-06-22,5.77852869033813
24,2407302,"Marcelino Vieira",2025-06-22,2.53243446350098
24,2407401,"Martins",2025-06-22,2.16009521484375
24,2407500,"Maxaranguape",2025-06-22,7.8631591796875
24,2407609,"Messias Targino",2025-06-22,0.696872174739838
24,2407708,"Montanhas",2025-06-22,1.37470364570618
24,2407807,"Monte Alegre",2025-06-22,1.94274985790253
24,2407906,"Monte das Gameleiras",2025-06-22,0.305479913949966
24,2408003,"Mossoró",2025-06-22,1.53801023960114
24,2408102,"Natal",2025-06-22,4.28843641281128
24,2408201,"Nísia Floresta",2025-06-22,3.24365592002869
24,2408300,"Nova Cruz",2025-06-22,0.747528195381165
24,2408409,"Olho d'Água do Borges",2025-06-22,1.5555682182312
24,2408508,"Ouro Branco",2025-06-22,0.580870389938354
24,2408607,"Paraná",2025-06-22,5.02366065979004
24,2408706,"Paraú",2025-06-22,0.681315302848816
24,2408805,"Parazinho",2025-06-22,1.73610234260559
24,2408904,"Parelhas",2025-06-22,0.285292983055115
24,2408953,"Rio do Fogo",2025-06-22,9.22178936004639
24,2409100,"Passa E Fica",2025-06-22,0.574012517929077
24,2409209,"Passagem",2025-06-22,1.52761554718018
24,2409308,"Patu",2025-06-22,1.17421758174896
24,2409332,"Santa Maria",2025-06-22,1.35838568210602
24,2409407,"Pau dos Ferros",2025-06-22,2.2589385509491
24,2409506,"Pedra Grande",2025-06-22,3.42107152938843
24,2409605,"Pedra Preta",2025-06-22,0.425698488950729
24,2409704,"Pedro Avelino",2025-06-22,0.237365931272507
24,2409803,"Pedro Velho",2025-06-22,2.02505803108215
24,2409902,"Pendências",2025-06-22,0.463249891996384
24,2410009,"Pilões",2025-06-22,1.54588317871094
24,2410108,"Poço Branco",2025-06-22,3.79097509384155
24,2410207,"Portalegre",2025-06-22,1.68592655658722
24,2410256,"Porto do Mangue",2025-06-22,0.677267670631409
24,2410306,"Serra Caiada",2025-06-22,0.685231029987335
24,2410405,"Pureza",2025-06-22,6.44968366622925
24,2410504,"Rafael Fernandes",2025-06-22,3.40389800071716
24,2410603,"Rafael Godeiro",2025-06-22,1.65111815929413
24,2410702,"Riacho da Cruz",2025-06-22,1.28685247898102
24,2410801,"Riacho de Santana",2025-06-22,5.78952980041504
24,2410900,"Riachuelo",2025-06-22,0.952314853668213
24,2411007,"Rodolfo Fernandes",2025-06-22,0.933081150054932
24,2411056,"Tibau",2025-06-22,2.13275647163391
24,2411106,"Ruy Barbosa",2025-06-22,0.910260021686554
24,2411205,"Santa Cruz",2025-06-22,0.228355869650841
24,2411403,"Santana do Matos",2025-06-22,0.131388127803802
24,2411429,"Santana do Seridó",2025-06-22,0.565582931041718
24,2411502,"Santo Antônio",2025-06-22,0.970154821872711
24,2411601,"São Bento do Norte",2025-06-22,1.3017110824585
24,2411700,"São Bento do Trairí",2025-06-22,0.190389901399612
24,2411809,"São Fernando",2025-06-22,0.749067664146423
24,2411908,"São Francisco do Oeste",2025-06-22,1.2847284078598
24,2412005,"São Gonçalo do Amarante",2025-06-22,2.55894136428833
24,2412104,"São João do Sabugi",2025-06-22,0.883400022983551
24,2412203,"São José de Mipibu",2025-06-22,2.57119584083557
24,2412302,"São José do Campestre",2025-06-22,0.448273926973343
24,2412401,"São José do Seridó",2025-06-22,0.544335603713989
24,2412500,"São Miguel",2025-06-22,5.47229480743408
24,2412559,"São Miguel do Gostoso",2025-06-22,5.74825096130371
24,2412609,"São Paulo do Potengi",2025-06-22,0.87298047542572
24,2412708,"São Pedro",2025-06-22,1.27061378955841
24,2412807,"São Rafael",2025-06-22,0.461723774671555
24,2412906,"São Tomé",2025-06-22,0.358721166849136
24,2413003,"São Vicente",2025-06-22,0.427527785301208
24,2413102,"Senador Elói de Souza",2025-06-22,0.987337291240692
24,2413201,"Senador Georgino Avelino",2025-06-22,3.20436811447144
24,2413300,"Serra de São Bento",2025-06-22,0.499708235263824
24,2413359,"Serra do Mel",2025-06-22,0.592967748641968
24,2413409,"Serra Negra do Norte",2025-06-22,0.762248337268829
24,2413508,"Serrinha",2025-06-22,1.00386369228363
24,2413557,"Serrinha dos Pintos",2025-06-22,1.8115097284317
24,2413607,"Severiano Melo",2025-06-22,0.979594230651855
24,2413706,"Sítio Novo",2025-06-22,0.482208639383316
24,2413805,"Taboleiro Grande",2025-06-22,1.14735615253448
24,2413904,"Taipu",2025-06-22,5.12953090667725
24,2414001,"Tangará",2025-06-22,0.258550018072128
24,2414100,"Tenente Ananias",2025-06-22,3.23150086402893
24,2414159,"Tenente Laurentino Cruz",2025-06-22,0.338795304298401
24,2414209,"Tibau do Sul",2025-06-22,4.23428297042847
24,2414308,"Timbaúba dos Batistas",2025-06-22,0.71492600440979
24,2414407,"Touros",2025-06-22,8.0602912902832
24,2414456,"Triunfo Potiguar",2025-06-22,0.777368187904358
24,2414506,"Umarizal",2025-06-22,1.89325201511383
24,2414605,"Upanema",2025-06-22,0.918328702449799
24,2414704,"Várzea",2025-06-22,1.33976948261261
24,2414753,"Venha-Ver",2025-06-22,5.67815065383911
24,2414803,"Vera Cruz",2025-06-22,2.0045006275177
24,2414902,"Viçosa",2025-06-22,1.64677214622498
24,2415008,"Vila Flor",2025-06-22,4.18044328689575
25,2500106,"Água Branca",2025-06-22,2.56822609901428
25,2500205,"Aguiar",2025-06-22,0.59882664680481
25,2500304,"Alagoa Grande",2025-06-22,1.32745778560638
25,2500403,"Alagoa Nova",2025-06-22,2.15813040733337
25,2500502,"Alagoinha",2025-06-22,1.19556963443756
25,2500536,"Alcantil",2025-06-22,1.43488097190857
25,2500577,"Algodão de Jandaíra",2025-06-22,0.27482682466507
25,2500601,"Alhandra",2025-06-22,5.6111330986023
25,2500700,"São João do Rio do Peixe",2025-06-22,3.39743638038635
25,2500734,"Amparo",2025-06-22,1.43130230903625
25,2500775,"Aparecida",2025-06-22,2.22517848014832
25,2500809,"Araçagi",2025-06-22,1.25432312488556
25,2500908,"Arara",2025-06-22,0.840356111526489
25,2501005,"Araruna",2025-06-22,0.38324648141861
25,2501104,"Areia",2025-06-22,1.33736085891724
25,2501153,"Areia de Baraúnas",2025-06-22,0.482107907533646
25,2501203,"Areial",2025-06-22,1.12049973011017
25,2501302,"Aroeiras",2025-06-22,2.35572981834412
25,2501351,"Assunção",2025-06-22,0.267095774412155
25,2501401,"Baía da Traição",2025-06-22,3.16194581985474
25,2501500,"Bananeiras",2025-06-22,0.757424771785736
25,2501534,"Baraúna",2025-06-22,0.180627882480621
25,2501575,"Barra de Santana",2025-06-22,1.27152168750763
25,2501609,"Barra de Santa Rosa",2025-06-22,0.211899086833
25,2501708,"Barra de São Miguel",2025-06-22,0.699788570404053
25,2501807,"Bayeux",2025-06-22,5.55080509185791
25,2501906,"Belém",2025-06-22,0.856601357460022
25,2502003,"Belém do Brejo do Cruz",2025-06-22,0.563960313796997
25,2502052,"Bernardino Batista",2025-06-22,5.70252752304077
25,2502102,"Boa Ventura",2025-06-22,0.203452974557877
25,2502151,"Boa Vista",2025-06-22,0.916091084480286
25,2502201,"Bom Jesus",2025-06-22,3.13021373748779
25,2502300,"Bom Sucesso",2025-06-22,1.3335462808609
25,2502409,"Bonito de Santa Fé",2025-06-22,0.585822224617004
25,2502508,"Boqueirão",2025-06-22,0.793644368648529
25,2502607,"Igaracy",2025-06-22,0.433098554611206
25,2502706,"Borborema",2025-06-22,0.957914710044861
25,2502805,"Brejo do Cruz",2025-06-22,0.983735680580139
25,2502904,"Brejo dos Santos",2025-06-22,1.35306882858276
25,2503001,"Caaporã",2025-06-22,9.71060085296631
25,2503100,"Cabaceiras",2025-06-22,0.623600780963898
25,2503209,"Cabedelo",2025-06-22,6.65536642074585
25,2503308,"Cachoeira dos Índios",2025-06-22,1.56280338764191
25,2503407,"Cacimba de Areia",2025-06-22,0.426341533660889
25,2503506,"Cacimba de Dentro",2025-06-22,0.241770401597023
25,2503555,"Cacimbas",2025-06-22,0.440526783466339
25,2503605,"Caiçara",2025-06-22,0.798994958400726
25,2503704,"Cajazeiras",2025-06-22,2.0513870716095
25,2503753,"Cajazeirinhas",2025-06-22,1.52925908565521
25,2503803,"Caldas Brandão",2025-06-22,2.02989530563354
25,2503902,"Camalaú",2025-06-22,0.752011954784393
25,2504009,"Campina Grande",2025-06-22,1.1948059797287
25,2504033,"Capim",2025-06-22,2.56934380531311
25,2504074,"Caraúbas",2025-06-22,0.560381472110748
25,2504108,"Carrapateira",2025-06-22,0.83555942773819
25,2504157,"Casserengue",2025-06-22,0.24104355275631
25,2504207,"Catingueira",2025-06-22,1.55873620510101
25,2504306,"Catolé do Rocha",2025-06-22,1.2158454656601
25,2504355,"Caturité",2025-06-22,0.683385670185089
25,2504405,"Conceição",2025-06-22,0.22921846807003
25,2504504,"Condado",2025-06-22,0.960204064846039
25,2504603,"Conde",2025-06-22,5.05822229385376
25,2504702,"Congo",2025-06-22,0.813070476055145
25,2504801,"Coremas",2025-06-22,1.03419888019562
25,2504850,"Coxixola",2025-06-22,0.700205326080322
25,2504900,"Cruz do Espírito Santo",2025-06-22,2.74176239967346
25,2505006,"Cubati",2025-06-22,0.303188592195511
25,2505105,"Cuité",2025-06-22,0.16605307161808
25,2505204,"Cuitegi",2025-06-22,1.19131076335907
25,2505238,"Cuité de Mamanguape",2025-06-22,1.83151292800903
25,2505279,"Curral de Cima",2025-06-22,1.44273543357849
25,2505303,"Curral Velho",2025-06-22,0.160311162471771
25,2505352,"Damião",2025-06-22,0.116509258747101
25,2505402,"Desterro",2025-06-22,0.557309687137604
25,2505501,"Vista Serrana",2025-06-22,0.646812319755554
25,2505600,"Diamante",2025-06-22,0.32991498708725
25,2505709,"Dona Inês",2025-06-22,0.56057196855545
25,2505808,"Duas Estradas",2025-06-22,0.978180229663849
25,2505907,"Emas",2025-06-22,1.8828512430191
25,2506004,"Esperança",2025-06-22,1.16497278213501
25,2506103,"Fagundes",2025-06-22,2.14495921134949
25,2506202,"Frei Martinho",2025-06-22,0.154764741659164
25,2506251,"Gado Bravo",2025-06-22,2.10189437866211
25,2506301,"Guarabira",2025-06-22,1.17433094978333
25,2506400,"Gurinhém",2025-06-22,1.83379340171814
25,2506509,"Gurjão",2025-06-22,0.480994939804077
25,2506608,"Ibiara",2025-06-22,0.28485319018364
25,2506707,"Imaculada",2025-06-22,2.11706638336182
25,2506806,"Ingá",2025-06-22,1.6528092622757
25,2506905,"Itabaiana",2025-06-22,3.47699570655823
25,2507002,"Itaporanga",2025-06-22,0.292818695306778
25,2507101,"Itapororoca",2025-06-22,1.72925508022308
25,2507200,"Itatuba",2025-06-22,1.95352399349213
25,2507309,"Jacaraú",2025-06-22,1.57938516139984
25,2507408,"Jericó",2025-06-22,1.04140114784241
25,2507507,"João Pessoa",2025-06-22,6.14669990539551
25,2507606,"Juarez Távora",2025-06-22,1.48679733276367
25,2507705,"Juazeirinho",2025-06-22,0.373500496149063
25,2507804,"Junco do Seridó",2025-06-22,0.261324942111969
25,2507903,"Juripiranga",2025-06-22,5.74777889251709
25,2508000,"Juru",2025-06-22,1.24058079719543
25,2508109,"Lagoa",2025-06-22,1.294304728508
25,2508208,"Lagoa de Dentro",2025-06-22,1.08418047428131
25,2508307,"Lagoa Seca",2025-06-22,2.04582858085632
25,2508406,"Lastro",2025-06-22,3.3184642791748
25,2508505,"Livramento",2025-06-22,0.711287260055542
25,2508554,"Logradouro",2025-06-22,0.580850541591644
25,2508604,"Lucena",2025-06-22,4.3931565284729
25,2508703,"Mãe d'Água",2025-06-22,1.30038523674011
25,2508802,"Malta",2025-06-22,0.892820179462433
25,2508901,"Mamanguape",2025-06-22,2.30754041671753
25,2509008,"Manaíra",2025-06-22,0.246824651956558
25,2509057,"Marcação",2025-06-22,3.40331292152405
25,2509107,"Mari",2025-06-22,1.97725915908813
25,2509156,"Marizópolis",2025-06-22,3.08152222633362
25,2509206,"Massaranduba",2025-06-22,2.01586389541626
25,2509305,"Mataraca",2025-06-22,2.94823670387268
25,2509339,"Matinhas",2025-06-22,2.29436159133911
25,2509370,"Mato Grosso",2025-06-22,0.94943630695343
25,2509396,"Maturéia",2025-06-22,1.10071039199829
25,2509404,"Mogeiro",2025-06-22,2.22839975357056
25,2509503,"Montadas",2025-06-22,1.11346459388733
25,2509602,"Monte Horebe",2025-06-22,0.682853877544403
25,2509701,"Monteiro",2025-06-22,0.5687096118927
25,2509800,"Mulungu",2025-06-22,1.40394878387451
25,2509909,"Natuba",2025-06-22,3.88042449951172
25,2510006,"Nazarezinho",2025-06-22,1.20593869686127
25,2510105,"Nova Floresta",2025-06-22,0.143875300884247
25,2510204,"Nova Olinda",2025-06-22,0.165649056434631
25,2510303,"Nova Palmeira",2025-06-22,0.138491481542587
25,2510402,"Olho d'Água",2025-06-22,2.46190214157104
25,2510501,"Olivedos",2025-06-22,0.62879890203476
25,2510600,"Ouro Velho",2025-06-22,1.16400349140167
25,2510659,"Parari",2025-06-22,0.450069546699524
25,2510709,"Passagem",2025-06-22,0.417213559150696
25,2510808,"Patos",2025-06-22,0.733322739601135
25,2510907,"Paulista",2025-06-22,0.659997224807739
25,2511004,"Pedra Branca",2025-06-22,0.167622923851013
25,2511103,"Pedra Lavrada",2025-06-22,0.191984042525291
25,2511202,"Pedras de Fogo",2025-06-22,5.4612512588501
25,2511301,"Piancó",2025-06-22,0.780842483043671
25,2511400,"Picuí",2025-06-22,0.0980819836258888
25,2511509,"Pilar",2025-06-22,3.05916929244995
25,2511608,"Pilões",2025-06-22,1.15364098548889
25,2511707,"Pilõezinhos",2025-06-22,1.08165419101715
25,2511806,"Pirpirituba",2025-06-22,1.04668569564819
25,2511905,"Pitimbu",2025-06-22,8.27440929412842
25,2512002,"Pocinhos",2025-06-22,0.687017142772675
25,2512036,"Poço Dantas",2025-06-22,5.70724821090698
25,2512077,"Poço de José de Moura",2025-06-22,5.34211254119873
25,2512101,"Pombal",2025-06-22,1.34390270709991
25,2512200,"Prata",2025-06-22,1.03367519378662
25,2512309,"Princesa Isabel",2025-06-22,0.125957414507866
25,2512408,"Puxinanã",2025-06-22,1.26088571548462
25,2512507,"Queimadas",2025-06-22,1.26001667976379
25,2512606,"Quixaba",2025-06-22,0.558460235595703
25,2512705,"Remígio",2025-06-22,0.842827200889587
25,2512721,"Pedro Régis",2025-06-22,1.38246381282806
25,2512747,"Riachão",2025-06-22,0.560481607913971
25,2512754,"Riachão do Bacamarte",2025-06-22,1.65568816661835
25,2512762,"Riachão do Poço",2025-06-22,2.15304946899414
25,2512788,"Riacho de Santo Antônio",2025-06-22,0.797207534313202
25,2512804,"Riacho dos Cavalos",2025-06-22,0.962709724903107
25,2512903,"Rio Tinto",2025-06-22,3.4871551990509
25,2513000,"Salgadinho",2025-06-22,0.441878139972687
25,2513109,"Salgado de São Félix",2025-06-22,3.25204682350159
25,2513158,"Santa Cecília",2025-06-22,2.50569343566895
25,2513208,"Santa Cruz",2025-06-22,2.19369721412659
25,2513307,"Santa Helena",2025-06-22,4.00361919403076
25,2513356,"Santa Inês",2025-06-22,0.121786929666996
25,2513406,"Santa Luzia",2025-06-22,0.428048253059387
25,2513505,"Santana de Mangueira",2025-06-22,0.218136548995972
25,2513604,"Santana dos Garrotes",2025-06-22,0.376622527837753
25,2513653,"Joca Claudino",2025-06-22,5.77836751937866
25,2513703,"Santa Rita",2025-06-22,3.99967908859253
25,2513802,"Santa Teresinha",2025-06-22,0.902422547340393
25,2513851,"Santo André",2025-06-22,0.4339260160923
25,2513901,"São Bento",2025-06-22,0.950198352336884
25,2513927,"São Bentinho",2025-06-22,1.19109416007996
25,2513943,"São Domingos do Cariri",2025-06-22,0.497562110424042
25,2513968,"São Domingos",2025-06-22,1.76306188106537
25,2513984,"São Francisco",2025-06-22,2.53876280784607
25,2514008,"São João do Cariri",2025-06-22,0.481453597545624
25,2514107,"São João do Tigre",2025-06-22,1.18398189544678
25,2514206,"São José da Lagoa Tapada",2025-06-22,1.31343197822571
25,2514305,"São José de Caiana",2025-06-22,0.297753095626831
25,2514404,"São José de Espinharas",2025-06-22,0.893462121486664
25,2514453,"São José dos Ramos",2025-06-22,2.48146486282349
25,2514503,"São José de Piranhas",2025-06-22,0.89048969745636
25,2514552,"São José de Princesa",2025-06-22,0.226270318031311
25,2514602,"São José do Bonfim",2025-06-22,0.752486884593964
25,2514651,"São José do Brejo do Cruz",2025-06-22,0.584904968738556
25,2514701,"São José do Sabugi",2025-06-22,0.540576756000519
25,2514800,"São José dos Cordeiros",2025-06-22,0.937028765678406
25,2514909,"São Mamede",2025-06-22,0.723705947399139
25,2515005,"São Miguel de Taipu",2025-06-22,2.90953922271729
25,2515104,"São Sebastião de Lagoa de Roça",2025-06-22,2.09199261665344
25,2515203,"São Sebastião do Umbuzeiro",2025-06-22,0.323098838329315
25,2515302,"Sapé",2025-06-22,2.68427586555481
25,2515401,"São Vicente do Seridó",2025-06-22,0.403968721628189
25,2515500,"Serra Branca",2025-06-22,0.679117262363434
25,2515609,"Serra da Raiz",2025-06-22,0.881829559803009
25,2515708,"Serra Grande",2025-06-22,0.417562127113342
25,2515807,"Serra Redonda",2025-06-22,1.76308059692383
25,2515906,"Serraria",2025-06-22,0.999720871448517
25,2515930,"Sertãozinho",2025-06-22,0.969810545444489
25,2515971,"Sobrado",2025-06-22,2.21768283843994
25,2516003,"Solânea",2025-06-22,0.566219389438629
25,2516102,"Soledade",2025-06-22,0.605041682720184
25,2516151,"Sossêgo",2025-06-22,0.202393159270287
25,2516201,"Sousa",2025-06-22,2.80045127868652
25,2516300,"Sumé",2025-06-22,1.03885161876678
25,2516409,"Tacima",2025-06-22,0.568266153335571
25,2516508,"Taperoá",2025-06-22,0.513913631439209
25,2516607,"Tavares",2025-06-22,0.443954765796661
25,2516706,"Teixeira",2025-06-22,0.614333093166351
25,2516755,"Tenório",2025-06-22,0.312664717435837
25,2516805,"Triunfo",2025-06-22,5.00027561187744
25,2516904,"Uiraúna",2025-06-22,4.91214513778687
25,2517001,"Umbuzeiro",2025-06-22,2.90654349327087
25,2517100,"Várzea",2025-06-22,0.654340386390686
25,2517209,"Vieirópolis",2025-06-22,4.16588687896729
25,2517407,"Zabelê",2025-06-22,0.242358967661858
26,2600054,"Abreu E Lima",2025-06-22,9.48925018310547
26,2600104,"Afogados da Ingazeira",2025-06-22,0.866020500659943
26,2600203,"Afrânio",2025-06-22,0.000187104407814331
26,2600302,"Agrestina",2025-06-22,6.75035524368286
26,2600401,"Água Preta",2025-06-22,9.41494369506836
26,2600500,"Águas Belas",2025-06-22,0.234556630253792
26,2600609,"Alagoinha",2025-06-22,1.29754710197449
26,2600708,"Aliança",2025-06-22,4.95561504364014
26,2600807,"Altinho",2025-06-22,4.20679473876953
26,2600906,"Amaraji",2025-06-22,8.06972885131836
26,2601003,"Angelim",2025-06-22,4.98556709289551
26,2601052,"Araçoiaba",2025-06-22,6.03508138656616
26,2601102,"Araripina",2025-06-22,0.128900736570358
26,2601201,"Arcoverde",2025-06-22,0.99960994720459
26,2601300,"Barra de Guabiraba",2025-06-22,8.22086429595947
26,2601409,"Barreiros",2025-06-22,10.1719751358032
26,2601508,"Belém de Maria",2025-06-22,8.96883678436279
26,2601607,"Belém do São Francisco",2025-06-22,0.00684216013178229
26,2601706,"Belo Jardim",2025-06-22,2.66553020477295
26,2601805,"Betânia",2025-06-22,0.0240798778831959
26,2601904,"Bezerros",2025-06-22,3.94841623306274
26,2602001,"Bodocó",2025-06-22,0.055758111178875
26,2602100,"Bom Conselho",2025-06-22,1.74375975131989
26,2602209,"Bom Jardim",2025-06-22,3.91250896453857
26,2602308,"Bonito",2025-06-22,9.30011940002441
26,2602407,"Brejão",2025-06-22,4.05102968215942
26,2602506,"Brejinho",2025-06-22,1.10239374637604
26,2602605,"Brejo da Madre de Deus",2025-06-22,2.18987727165222
26,2602704,"Buenos Aires",2025-06-22,4.1664514541626
26,2602803,"Buíque",2025-06-22,0.236594930291176
26,2602902,"Cabo de Santo Agostinho",2025-06-22,10.0174417495728
26,2603009,"Cabrobó",2025-06-22,0.00183736311737448
26,2603108,"Cachoeirinha",2025-06-22,2.65146613121033
26,2603207,"Caetés",2025-06-22,0.936139523983002
26,2603306,"Calçado",2025-06-22,3.09891653060913
26,2603405,"Calumbi",2025-06-22,0.108962826430798
26,2603454,"Camaragibe",2025-06-22,13.6088399887085
26,2603504,"Camocim de São Félix",2025-06-22,6.19226694107056
26,2603603,"Camutanga",2025-06-22,6.39662504196167
26,2603702,"Canhotinho",2025-06-22,5.7404294013977
26,2603801,"Capoeiras",2025-06-22,1.06670451164246
26,2603900,"Carnaíba",2025-06-22,0.536507785320282
26,2603926,"Carnaubeira da Penha",2025-06-22,0.0244330670684576
26,2604007,"Carpina",2025-06-22,4.26314544677734
26,2604106,"Caruaru",2025-06-22,3.02465081214905
26,2604155,"Casinhas",2025-06-22,3.04389429092407
26,2604205,"Catende",2025-06-22,11.0582551956177
26,2604304,"Cedro",2025-06-22,0.014394479803741
26,2604403,"Chã de Alegria",2025-06-22,5.44842052459717
26,2604502,"Chã Grande",2025-06-22,4.14083480834961
26,2604601,"Condado",2025-06-22,5.81737995147705
26,2604700,"Correntes",2025-06-22,5.99530982971191
26,2604809,"Cortês",2025-06-22,9.55358409881592
26,2604908,"Cumaru",2025-06-22,4.30729913711548
26,2605004,"Cupira",2025-06-22,6.59546756744385
26,2605103,"Custódia",2025-06-22,0.125050351023674
26,2605152,"Dormentes",2025-06-22,0
26,2605202,"Escada",2025-06-22,5.49096727371216
26,2605301,"Exu",2025-06-22,0.0693376064300537
26,2605400,"Feira Nova",2025-06-22,3.79631662368774
26,2605459,"Fernando de Noronha",2025-06-22,2.15789198875427
26,2605509,"Ferreiros",2025-06-22,6.42648220062256
26,2605608,"Flores",2025-06-22,0.149330124258995
26,2605707,"Floresta",2025-06-22,0.00845692027360201
26,2605806,"Frei Miguelinho",2025-06-22,3.04067993164062
26,2605905,"Gameleira",2025-06-22,8.01700305938721
26,2606002,"Garanhuns",2025-06-22,2.87024712562561
26,2606101,"Glória do Goitá",2025-06-22,3.76639175415039
26,2606200,"Goiana",2025-06-22,10.9592819213867
26,2606309,"Granito",2025-06-22,0.0288333222270012
26,2606408,"Gravatá",2025-06-22,3.47274160385132
26,2606507,"Iati",2025-06-22,0.412911206483841
26,2606606,"Ibimirim",2025-06-22,0.0389676503837109
26,2606705,"Ibirajuba",2025-06-22,3.10038542747498
26,2606804,"Igarassu",2025-06-22,9.30337619781494
26,2606903,"Iguaracy",2025-06-22,0.711166858673096
26,2607000,"Inajá",2025-06-22,0.0380519814789295
26,2607109,"Ingazeira",2025-06-22,0.756265938282013
26,2607208,"Ipojuca",2025-06-22,10.6452674865723
26,2607307,"Ipubi",2025-06-22,0.0783463418483734
26,2607406,"Itacuruba",2025-06-22,0.00780534092336893
26,2607505,"Itaíba",2025-06-22,0.196955114603043
26,2607604,"Ilha de Itamaracá",2025-06-22,10.5024032592773
26,2607653,"Itambé",2025-06-22,6.97696733474731
26,2607703,"Itapetim",2025-06-22,1.11290693283081
26,2607752,"Itapissuma",2025-06-22,9.48977375030518
26,2607802,"Itaquitinga",2025-06-22,6.52755975723267
26,2607901,"Jaboatão dos Guararapes",2025-06-22,14.301326751709
26,2607950,"Jaqueira",2025-06-22,9.73231601715088
26,2608008,"Jataúba",2025-06-22,1.45584976673126
26,2608057,"Jatobá",2025-06-22,0.0338420309126377
26,2608107,"João Alfredo",2025-06-22,3.7431321144104
26,2608206,"Joaquim Nabuco",2025-06-22,9.45410346984863
26,2608255,"Jucati",2025-06-22,2.01509118080139
26,2608305,"Jupi",2025-06-22,2.4012508392334
26,2608404,"Jurema",2025-06-22,4.19702863693237
26,2608453,"Lagoa do Carro",2025-06-22,3.99107050895691
26,2608503,"Lagoa de Itaenga",2025-06-22,4.10405111312866
26,2608602,"Lagoa do Ouro",2025-06-22,4.49246025085449
26,2608701,"Lagoa dos Gatos",2025-06-22,7.87231636047363
26,2608750,"Lagoa Grande",2025-06-22,2.599576873763e-05
26,2608800,"Lajedo",2025-06-22,2.93721985816956
26,2608909,"Limoeiro",2025-06-22,4.56596899032593
